"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-07-01,2025-07-31,"CP12 [Cadastros] V-STROM 1050xt - Jan",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP13 [Cadastros] GSX-S 1000 GT emplacada - Jan",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP14 [Cadastros]  Vstrom 1050 xt - Jan",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP15 [Cadastros]  GSX-S 1000 GT",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP16 [Cadastros]  GSX-S 1000 GT - Jan24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP16 [Cadastros]  Forge 400i - Fev 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP18  [Cadastros]  Vstrom 1050 xt Seminova - FEV24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP19  [Cadastros]  Vstrom 1050 xt Seminova - FEV24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP20 [Cadastros]  GSX-S 1000 GT - Fev24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP20 [Cadastros]  Vstrom 650 abs - Março 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP23 [Cadastros]  Vstrom 650 abs seminova - Mar24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP24 [Cadastros]  Vstrom 1050 abs seminova - Mar24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP25 [Cadastros]  Vstrom 1050 abs seminova - Mar24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP26 [Cadastros]  GSX-S 1000 GT - Abril24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP27 [Cadastros]  Hayabusa - Abril24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP28 [Cadastros]  Feira seminovas - Abril24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP29 [Cadastros]  GSX-S 1000 GT - Maio 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP30 [Cadastros]  Vstrom 650 abs - Maio 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-07-01,2025-07-31,"CP31 [Cadastros]  GSX-S 1000 - Junho24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
