"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-01-01,2025-06-30,"CP23 [Conversão] Bongo 60x",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP24 [Conversão] CERATO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP25 [Conversão] CERATO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP26 [Conversão] [CBO] CERATO - Feed e Stories",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP27 [Conversão] CERATO",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP28 [Conversão] CERATO",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP29 [Conversão] CERATO 3k de bônus",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP30 [VideoView] Cerato",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP31 [Conversão] CERATO 3k de bônus",inactive,25,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP34 [Conversão] CERATO FFIPE",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP23 [Conversão] Bongo 60x",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP19 [WhatsApp] STONIC",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP19 [Conversão] STONIC litoral",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[VideoView] Cerato 18/10",inactive,5.7,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[VideoView] Sportage 19/10",inactive,5.7,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] - Sportage 20/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[VideoView] Bongo 20/10",inactive,5.7,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[Cadastro][FB e Insta] - Bongo 60X - 20/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] - SORENTO 29/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] - LIFAN X80 29/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] [RMKT] - CERATO 10/11",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP01 [VideoView] PÓS VENDAS",inactive,6,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[VideoView] Sorento",inactive,5.7,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO] [FB e Insta] - Rio 14/12",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta]  - CERATO 14/12",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 19.12",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"01 - [CADASTRO] [FB e Insta] - Rio 14/01/2021",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"02 - [CADASTRO][FB e Insta] - Sportage 14/01/21",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"CP02 - [Tráfego] PÓS VENDAS",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"03 - [Cadastro][FB e Insta] - Bongo 60X - 2021",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"04 - [CADASTRO][FB e Insta] - Sportage 09/02",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"05 - MS - [VideoView] [Sportage]",inactive,12,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"06 - MS [WhatsApp] - Sportage",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"06 - MS [WhatsApp] - Sportage — Cópia",inactive,60,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"07 - MS [Tráfego] - Sportage",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"09 - MS [Conversão] - Sportage",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"10 - MS [Conversão] - Sportage 2",inactive,30,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"11 - MS [Geração de Cadastro] - Sportage",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 19/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 19/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB & Insta] - Bongo 19/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 21/09 (Bônus 5k)",archived,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 21/09 (Bônus 5k)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta][Rmkt Site] - Cerato",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta][Rmkt] - Sportage",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 23/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 23/09 (Bônus 5k)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 25/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 26/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO] [FB e Insta] - Rio 26/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO] [FB e Insta] - Rio 26/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO] [RMKT]  - Rio 26/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 26/09",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 1º/10 (VÍDEO)",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] [RMKT] - CERATO",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB & Insta] - Bongo 07/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Cerato — 13/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO] [FB e Insta] - Rio 26/09 — 14/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CONVERSÃO][FB e Insta] - Sportage 14/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[VideoView] Rio 16/10",inactive,6,Diário,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] - Cerato — 16/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO] [FB e Insta] - Rio 16/10",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-01-01,2025-06-30,"[CADASTRO][FB e Insta] [RMKT] - CERATO",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
