"Início dos relatórios","Término dos relatórios","Nome da campanha","Veiculação da campanha","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)",Resultados,"Indicador de resultados","Custo por resultados","CPM (custo por 1.000 impressões) (BRL)",Alcance,Frequência,Impressões,"CTR (taxa de cliques no link)","Cliques no link","CPC (custo por clique no link) (BRL)","Visitas ao perfil do Instagram"
2025-06-01,2025-06-30,"22 - [Conversão] [Lindy]  - Interesse delivery - Insta",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"37 - [Conversão] [DR 160]",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"38 - [Conversão] [Suzuki SRAD]",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"39 - [Conversão] [Suzuki VSTROM]",inactive,20,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"40 - [Conversão] [DR 160]",inactive,5.5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"41 - [Conversão] [Suzuki VSTROM]",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"42 - [Conversão] [Suzuki SRAD]",inactive,10,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"44 - [Conversão] [Chopper] — Cópia",inactive,5,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"64 - [Conversão] [Chopper 12.999] - Maio/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"65 - [Conversão] [NK 150]  Maio/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"66 - [Conversão] Master Ride — Maio/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"67 - [Conversão] [DK 160]  - Maio/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"76 - [Conversão] [Chopper 12.999] - setembro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"68 - [Conversão] [DK 160]",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"66 - [Conversão] Master Ride - Julho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"67 - [Conversão] Master Ride - Julho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"69 - [Conversão] Master Ride - Julho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"74 - [Conversão] [DK 150 emplacada] - Julho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"75 - [Conversão] [DK 150 emplacada] - Julho/23",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"69 - [Conversão] Master Ride - Julho/23 — Cópia",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP121 [Cadastros] DK 10 - JUNHO 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"81 [Whats] DK 160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"82 [conv] dk150",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"83 [conv] dr160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"85 [conv] dr160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"84 [conv] master ride",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"86 [conv] [chopper] ipva 24 pago - Janeiro 2024",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"87 [conv] nk 150 - Janeiro",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP88 - [Cadastros] dr 160",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP89 - [Cadastros] Chopper",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP90 - [Cadastros] nk 150",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP91 [Cadastros] NK150 JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP93 [Cadastros] Chopper JAN",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP96 MS [Cadastros] Marlon Master Ride JAN24",inactive,13.82,Diário,0,,,,0,0,0,0,,,,0
2025-06-01,2025-06-30,"CP97 [Cadastros] Master ride  Semi nova FEV 24",inactive,"Usando o orçamento do conjunto de anúncios",0,0,,,,0,0,0,0,,,,0
